agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_name_length,start_point,end_point,is_urban
BMTC,#FFFFFF,Not Available,BMEU-HBL,BM English School Ulsoor - Hebbala Bridge,BR2697,0,3,41,BM English School Ulsoor,Hebbala Bridge,0
BMTC,#FFFFFF,Not Available,CS-108,Anandanagar - Krishnarajendra Market,BR3068,0,3,36,Anandanagar,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,V-500DK,Vidyaranyapura - Kadugodi,BR4144,0,3,25,Vidyaranyapura,Kadugodi,0
BMTC,#FFFFFF,Not Available,MBWD-VNC,Mallara Banavadi - Vinayakanagara Cross D-43,BR3695,0,3,44,Mallara Banavadi,Vinayakanagara Cross D-43,0
BMTC,#FFFFFF,Not Available,V-500DF,Hebbala - Hope Farm,BR4142,0,3,19,Hebbala,Hope Farm,0
BMTC,#FFFFFF,Not Available,JHBCS-RRNG,JHBCS Cross - Rajarajeshwarinagara Gate,BR3449,0,3,39,JHBCS Cross,Rajarajeshwarinagara Gate,0
BMTC,#FFFFFF,Not Available,CS-104,Sadhashivanagar - Kempegowda Bus Station,BR3067,0,3,40,Sadhashivanagar,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,V-500DI,Yelahanka Satelite Town 5th Phase - ITPL,BR4143,0,3,40,Yelahanka Satelite Town 5th Phase,ITPL,0
BMTC,#FFFFFF,Not Available,D37-KRG,Depot-37 - Krishna Garden BHEL Layout,BR3234,0,3,37,Depot-37,Krishna Garden BHEL Layout,0
BMTC,#FFFFFF,Not Available,Depot25-KRRD,Depot-25 - K R Road,BR3273,0,3,19,Depot-25,K R Road,0
BMTC,#FFFFFF,Not Available,CHAKRA-1A,Banashankari Bus Station - Banashankari Bus Station,BR2843,0,3,51,Banashankari Bus Station,Banashankari Bus Station,0
BMTC,#FFFFFF,Not Available,ODC-YBS,Yeshawanthapura TTMC - Out Door Clothing Company,BR3836,0,3,48,Yeshawanthapura TTMC,Out Door Clothing Company,0
BMTC,#FFFFFF,Not Available,GBV-HSRBDA,Global Village - HSR BDA Complex,BR3335,0,3,32,Global Village,HSR BDA Complex,0
BMTC,#FFFFFF,Not Available,V-500DV,Vidyaranyapura - Central Silk Board,BR4145,0,3,35,Vidyaranyapura,Central Silk Board,0
BMTC,#FFFFFF,Not Available,V-500DY,Yelahanka Satelite Town 5th Phase - Electronic City,BR4147,0,3,51,Yelahanka Satelite Town 5th Phase,Electronic City,0
BMTC,#FFFFFF,Not Available,KBS-13K,Kempegowda Bus Station - Kadugodi,BR3518,0,3,33,Kempegowda Bus Station,Kadugodi,0
BMTC,#FFFFFF,Not Available,V-500DX,Hebbala - Central Silk Board,BR4146,0,3,28,Hebbala,Central Silk Board,0
BMTC,#FFFFFF,Not Available,KIAS-8,Electronic City - Kempegowda International Airport,BR3603,0,3,50,Electronic City,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,KIAS-7,HSR BDA COMPLEX - Kempegowda International Airport,BR3601,0,3,50,HSR BDA COMPLEX,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,KIAS-6,Kadugodi - Kempegowda International Airport,BR3600,0,3,43,Kadugodi,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,CR-201J,Jeevan Bhimanagara Bus stand - Dayananda Sagar College,BR2900,0,3,54,Jeevan Bhimanagara Bus stand,Dayananda Sagar College,0
BMTC,#FFFFFF,Not Available,KIAS-5,BANASHANKARI TTMC - Kempegowda International Airport,BR3597,0,3,52,BANASHANKARI TTMC,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,CS-138,Shivajinagar Bus Station - Hebbala,BR3077,0,3,34,Shivajinagar Bus Station,Hebbala,1
BMTC,#FFFFFF,Not Available,MRH-GDH,Kala Mandir Marathalli - Geddala Halli,BR3766,0,3,38,Kala Mandir Marathalli,Geddala Halli,0
BMTC,#FFFFFF,Not Available,KIAS-9,Kempegowda Bus Station - Kempegowda International Airport,BR3608,0,3,57,Kempegowda Bus Station,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,CHAKRA-4A,Vijayanagara - Vijayanagara,BR2849,0,3,27,Vijayanagara,Vijayanagara,0
BMTC,#FFFFFF,Not Available,GLH-KGR-SBS,Shivajinagar Bus Station - Gollahalli,BR3349,0,3,37,Shivajinagar Bus Station,Gollahalli,1
BMTC,#FFFFFF,Not Available,KIAS-4,HAL Main Gate - Kempegowda International Airport,BR3595,0,3,48,HAL Main Gate,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,KIAS-1,Brigade Gateway/Orian Mall - Kempegowda International Airport,BR3591,0,3,61,Brigade Gateway/Orian Mall,Kempegowda International Airport,0
BMTC,#FFFFFF,Not Available,DHL-MEBP,Deo Hights Layout Arch - Manyatha Embasy Business Park,BR3283,0,3,54,Deo Hights Layout Arch,Manyatha Embasy Business Park,0
BMTC,#FFFFFF,Not Available,304VA,Tin Factory - Shivanapura,BR1411,0,3,25,Tin Factory,Shivanapura,0
BMTC,#FFFFFF,Not Available,TMG-KBS,Thyamagondlu - Kempegowda Bus Station,BR4000,0,3,37,Thyamagondlu,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,KRC-VRP,KR Circle - Vidyaranyapura,BR3640,0,3,26,KR Circle,Vidyaranyapura,0
BMTC,#FFFFFF,Not Available,VNS-GDWC,Vidyaniketan School - Goodwill Womens College,BR4212,0,3,45,Vidyaniketan School,Goodwill Womens College,0
BMTC,#FFFFFF,Not Available,CHAKRA-3A,BANASHANKARI TTMC - BANASHANKARI TTMC,BR2847,0,3,37,BANASHANKARI TTMC,BANASHANKARI TTMC,0
BMTC,#FFFFFF,Not Available,CR-201U,Byappana Halli Satallite Bus Station - Kempegowda Bus Station,BR2902,0,3,61,Byappana Halli Satallite Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,CR-202E,Kumaraswamy Layout - Attibele,BR2903,0,3,29,Kumaraswamy Layout,Attibele,0
BMTC,#FFFFFF,Not Available,Depot-13-RRNBEML,Depot-13-BS - Rajarajeshwarinagara BEML Layout,BR3246,0,3,46,Depot-13-BS,Rajarajeshwarinagara BEML Layout,0
BMTC,#FFFFFF,Not Available,MTK-MRG,Mathikere - Marappa Garden,BR3783,0,3,26,Mathikere,Marappa Garden,0
BMTC,#FFFFFF,Not Available,263R,Kammasandra - Shivajinagar Bus Station,BR968,0,3,38,Kammasandra,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,313U,Krishnarajendra Market - Varanasi,BR1492,0,3,33,Krishnarajendra Market,Varanasi,1
BMTC,#FFFFFF,Not Available,263P,8th Mile T Dasarahalli - Madanayakanahalli,BR967,0,3,42,8th Mile T Dasarahalli,Madanayakanahalli,0
BMTC,#FFFFFF,Not Available,314D,Kempegowda Bus Station - Mallesh Palya New Bus Stand,BR1498,0,3,52,Kempegowda Bus Station,Mallesh Palya New Bus Stand,0
BMTC,#FFFFFF,Not Available,314E,Kempegowda Bus Station - DRDO 2ND Phase,BR1499,0,3,39,Kempegowda Bus Station,DRDO 2ND Phase,0
BMTC,#FFFFFF,Not Available,314B,Kempegowda Bus Station - CV Raman Nagara,BR1495,0,3,40,Kempegowda Bus Station,CV Raman Nagara,0
BMTC,#FFFFFF,Not Available,Kadugodi-DomlurTTMC,Kadugodi - Domlur TTMC Bus Stand,BR3510,0,3,32,Kadugodi,Domlur TTMC Bus Stand,0
BMTC,#FFFFFF,Not Available,314C,Krishnarajendra Market - CGHS Nagavar Palya,BR1497,0,3,43,Krishnarajendra Market,CGHS Nagavar Palya,1
BMTC,#FFFFFF,Not Available,314A,Shivajinagar Bus Station - DRDO 2ND Phase,BR1494,0,3,41,Shivajinagar Bus Station,DRDO 2ND Phase,1
BMTC,#FFFFFF,Not Available,314M,Banashankari Bus Station - Mallesh Palya New Bus Stand,BR1505,0,3,54,Banashankari Bus Station,Mallesh Palya New Bus Stand,0
BMTC,#FFFFFF,Not Available,CHAKRA-6A,City Civil Court - City Civil Court,BR2853,0,3,35,City Civil Court,City Civil Court,0
BMTC,#FFFFFF,Not Available,314K,Chennamma kere Achukattu - CV Raman Nagara,BR1504,0,3,42,Chennamma kere Achukattu,CV Raman Nagara,0
BMTC,#FFFFFF,Not Available,314H,Kempegowda Bus Station - Mallesh Palya New Bus Stand,BR1503,0,3,52,Kempegowda Bus Station,Mallesh Palya New Bus Stand,0
BMTC,#FFFFFF,Not Available,314G,Krishnarajendra Market - Byrasandra,BR1502,0,3,35,Krishnarajendra Market,Byrasandra,1
BMTC,#FFFFFF,Not Available,314F,Krishnarajendra Market - Vibhuthipura Samudaya Bhavana,BR1500,0,3,54,Krishnarajendra Market,Vibhuthipura Samudaya Bhavana,1
BMTC,#FFFFFF,Not Available,264A,Kempegowda Bus Station - Kempegowda Bus Station,BR970,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,314T,Kempegowda Bus Station - Basvanagara Bus Station,BR1509,0,3,48,Kempegowda Bus Station,Basvanagara Bus Station,0
BMTC,#FFFFFF,Not Available,314R,Nrupathunga Nagara - C V Ramanagra,BR1508,0,3,34,Nrupathunga Nagara,C V Ramanagra,0
BMTC,#FFFFFF,Not Available,314P,Shivajinagar Bus Station - Jagadeesha nagar,BR1507,0,3,43,Shivajinagar Bus Station,Jagadeesha nagar,1
BMTC,#FFFFFF,Not Available,314N,Shivajinagar Bus Station - Vibhuthipura Samudaya Bhavana,BR1506,0,3,56,Shivajinagar Bus Station,Vibhuthipura Samudaya Bhavana,1
BMTC,#FFFFFF,Not Available,V-500QK,Kadugodi - Manyatha Embasy Business Park,BR4159,0,3,40,Kadugodi,Manyatha Embasy Business Park,0
BMTC,#FFFFFF,Not Available,CR-313F,Rampura - KR Puram,BR2939,0,3,18,Rampura,KR Puram,0
BMTC,#FFFFFF,Not Available,313A,Krishnarajendra Market - Maragondanahalli,BR1479,0,3,41,Krishnarajendra Market,Maragondanahalli,1
BMTC,#FFFFFF,Not Available,313B,Krishnarajendra Market - Vijanapura,BR1480,0,3,35,Krishnarajendra Market,Vijanapura,1
BMTC,#FFFFFF,Not Available,313C,Krishnarajendra Market - A Narayanapura,BR1481,0,3,39,Krishnarajendra Market,A Narayanapura,1
BMTC,#FFFFFF,Not Available,313D,Krishnarajendra Market - K R Puram,BR1482,0,3,34,Krishnarajendra Market,K R Puram,1
BMTC,#FFFFFF,Not Available,ADT-KBS,Adithi School - Kempegowda Bus Station,BR2598,0,3,38,Adithi School,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,313J,Krishnarajendra Market - Jinke Thimmanahalli,BR1486,0,3,44,Krishnarajendra Market,Jinke Thimmanahalli,1
BMTC,#FFFFFF,Not Available,265E,Kempegowda Bus Station - MATTHAHALLI,BR975,0,3,36,Kempegowda Bus Station,MATTHAHALLI,0
BMTC,#FFFFFF,Not Available,CR-313P,Shanthi Layout - KR Puram,BR2940,0,3,25,Shanthi Layout,KR Puram,0
BMTC,#FFFFFF,Not Available,313L,Krishnarajendra Market - Alada Mara Ramamurthy Nagar,BR1488,0,3,52,Krishnarajendra Market,Alada Mara Ramamurthy Nagar,1
BMTC,#FFFFFF,Not Available,CHAKRA-5A,Vijayanagara - Vijayanagara,BR2851,0,3,27,Vijayanagara,Vijayanagara,0
BMTC,#FFFFFF,Not Available,313K,Krishnarajendra Market - Ayyappa Nagara,BR1487,0,3,39,Krishnarajendra Market,Ayyappa Nagara,1
BMTC,#FFFFFF,Not Available,313F,Krishnarajendra Market - Rampura,BR1484,0,3,32,Krishnarajendra Market,Rampura,1
BMTC,#FFFFFF,Not Available,265A,Kempegowda Bus Station - Kempegowda Bus Station,BR972,0,3,47,Kempegowda Bus Station,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,313E,Krishnarajendra Market - Kadugodi Bapuji circle,BR1483,0,3,47,Krishnarajendra Market,Kadugodi Bapuji circle,1
BMTC,#FFFFFF,Not Available,265B,Kempegowda Bus Station - Thigalara Palya,BR973,0,3,40,Kempegowda Bus Station,Thigalara Palya,0
BMTC,#FFFFFF,Not Available,313G,Krishnarajendra Market - Gayatri Layout,BR1485,0,3,39,Krishnarajendra Market,Gayatri Layout,1
BMTC,#FFFFFF,Not Available,265D,Kempegowda Bus Station - Vigneshwara Nagara,BR974,0,3,43,Kempegowda Bus Station,Vigneshwara Nagara,0
BMTC,#FFFFFF,Not Available,BC-7E,Tumkur Road 8th Mile - Byadarahalli,BR2665,0,3,35,Tumkur Road 8th Mile,Byadarahalli,0
BMTC,#FFFFFF,Not Available,313T,Krishnarajendra Market - Thambuchetty Palya,BR1491,0,3,43,Krishnarajendra Market,Thambuchetty Palya,1
BMTC,#FFFFFF,Not Available,BC-7B,8th Mile - Byadarahalli,BR2664,0,3,23,8th Mile,Byadarahalli,0
BMTC,#FFFFFF,Not Available,313M,Krishnarajendra Market - Parvathi Nagara,BR1489,0,3,40,Krishnarajendra Market,Parvathi Nagara,1
BMTC,#FFFFFF,Not Available,313P,Krishnarajendra Market - Shanthi Layout,BR1490,0,3,39,Krishnarajendra Market,Shanthi Layout,1
BMTC,#FFFFFF,Not Available,KNRBL-JGP,Jaggath Pharma - Kamalanagar BEML layout,BR3636,0,3,40,Jaggath Pharma,Kamalanagar BEML layout,0
BMTC,#FFFFFF,Not Available,399A,Hosakote Bus Stand - Chandapura,BR2150,0,3,31,Hosakote Bus Stand,Chandapura,0
BMTC,#FFFFFF,Not Available,312A,Shivajinagar Bus Station - Maragondanahalli,BR1478,0,3,43,Shivajinagar Bus Station,Maragondanahalli,1
BMTC,#FFFFFF,Not Available,399F,Hosakote Bus Stand - Anekal,BR2154,0,3,27,Hosakote Bus Stand,Anekal,0
BMTC,#FFFFFF,Not Available,399E,Jigani - Chikka Thirupathi,BR2153,0,3,26,Jigani,Chikka Thirupathi,0
BMTC,#FFFFFF,Not Available,399D,Electronic City - Attibele,BR2152,0,3,26,Electronic City,Attibele,0
BMTC,#FFFFFF,Not Available,BC-4A,Jayanagara 4th Block - Yelenahalli,BR2661,0,3,34,Jayanagara 4th Block,Yelenahalli,0
BMTC,#FFFFFF,Not Available,399C,Chikka Thirupathi - Anekal,BR2151,0,3,26,Chikka Thirupathi,Anekal,0
BMTC,#FFFFFF,Not Available,CHAKRA-8A,Kundalahalli Gate - Kundalahalli Gate,BR2857,0,3,37,Kundalahalli Gate,Kundalahalli Gate,0
BMTC,#FFFFFF,Not Available,NGM-KMT,Nrutya Grama - Krishnarajendra Market,BR3803,0,3,37,Nrutya Grama,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,HAPT-VNS,Heritage Apartment - Vidyaniketan School,BR3370,0,3,40,Heritage Apartment,Vidyaniketan School,0
BMTC,#FFFFFF,Not Available,CR-310E,Kittaganur - KR Puram,BR2938,0,3,21,Kittaganur,KR Puram,0
BMTC,#FFFFFF,Not Available,ORRCA-KPC,ORRCA-ECOSPICE - Kenchanapura Cross,BR3843,0,3,35,ORRCA-ECOSPICE,Kenchanapura Cross,0
BMTC,#FFFFFF,Not Available,311C,Shivajinagar Bus Station - Mini TajMahal,BR1472,0,3,40,Shivajinagar Bus Station,Mini TajMahal,1
BMTC,#FFFFFF,Not Available,BPS-KDH,Boopa Sandra - Kodigehalli Yelahanka road,BR2789,0,3,41,Boopa Sandra,Kodigehalli Yelahanka road,0
BMTC,#FFFFFF,Not Available,311F,Shivajinagar Bus Station - K R Puram,BR1474,0,3,36,Shivajinagar Bus Station,K R Puram,1
BMTC,#FFFFFF,Not Available,263A,Krishnarajendra Market - Thippenahalli,BR958,0,3,38,Krishnarajendra Market,Thippenahalli,1
BMTC,#FFFFFF,Not Available,311E,Shivajinagar Bus Station - Ayyappa Nagara,BR1473,0,3,41,Shivajinagar Bus Station,Ayyappa Nagara,1
BMTC,#FFFFFF,Not Available,263B,Krishnarajendra Market - Gangondanahalli,BR959,0,3,40,Krishnarajendra Market,Gangondanahalli,1
BMTC,#FFFFFF,Not Available,263C,Kadirenahalli Village - Krishnarajendra Market,BR960,0,3,46,Kadirenahalli Village,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,CHAKRA-7A,BANASHANKARI TTMC - BANASHANKARI TTMC,BR2855,0,3,37,BANASHANKARI TTMC,BANASHANKARI TTMC,0
BMTC,#FFFFFF,Not Available,263D,Krishnarajendra Market - KRS Gowda Layout,BR961,0,3,41,Krishnarajendra Market,KRS Gowda Layout,1
BMTC,#FFFFFF,Not Available,311J,Shivajinagar Bus Station - Sigehalli,BR1475,0,3,36,Shivajinagar Bus Station,Sigehalli,1
BMTC,#FFFFFF,Not Available,263E,Channa Nayakanapalya - Krishnarajendra Market,BR962,0,3,45,Channa Nayakanapalya,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,BPS-BEL,Boopa Sandra - BEL Circle,BR2787,0,3,25,Boopa Sandra,BEL Circle,0
BMTC,#FFFFFF,Not Available,263G,Kempegowda Bus Station - Gangondanahalli,BR963,0,3,40,Kempegowda Bus Station,Gangondanahalli,0
BMTC,#FFFFFF,Not Available,311K,Shivajinagar Bus Station - Kadugodi Bapuji circle,BR1476,0,3,49,Shivajinagar Bus Station,Kadugodi Bapuji circle,1
BMTC,#FFFFFF,Not Available,263H,Kempegowda Bus Station - Doddabidarakallu,BR964,0,3,41,Kempegowda Bus Station,Doddabidarakallu,0
BMTC,#FFFFFF,Not Available,263J,Nagasandra - Krishnarajendra Market,BR965,0,3,35,Nagasandra,Krishnarajendra Market,1
BMTC,#FFFFFF,Not Available,263K,Kammasandra - Kempegowda Bus Station,BR966,0,3,36,Kammasandra,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,GDH-INF,Geddala Halli - Infosys,BR3337,0,3,23,Geddala Halli,Infosys,0
BMTC,#FFFFFF,Not Available,CR-342F2,Attibele - Infosys,BR2958,0,3,18,Attibele,Infosys,0
BMTC,#FFFFFF,Not Available,V-225C,Rajarajeshwarinagara BEML Layout - Kempegowda Bus Station,BR4035,0,3,57,Rajarajeshwarinagara BEML Layout,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,318E,Krishnarajendra Market - Thirumenahalli,BR1579,0,3,39,Krishnarajendra Market,Thirumenahalli,1
BMTC,#FFFFFF,Not Available,318A,Krishnarajendra Market - Bommenahalli,BR1578,0,3,37,Krishnarajendra Market,Bommenahalli,1
BMTC,#FFFFFF,Not Available,JPN6-KGR-JGF,JP Nagara 6th Phase - Jaggath Pharma,BR3457,0,3,36,JP Nagara 6th Phase,Jaggath Pharma,0
BMTC,#FFFFFF,Not Available,317Z,Krishnarajendra Market - Kaji Hosahalli,BR1576,0,3,39,Krishnarajendra Market,Kaji Hosahalli,1
BMTC,#FFFFFF,Not Available,317Y,Krishnarajendra Market - Govinda Pura,BR1571,0,3,37,Krishnarajendra Market,Govinda Pura,1
BMTC,#FFFFFF,Not Available,WEB-100,White Field - John FW Tech Centre,BR4240,0,3,33,White Field,John FW Tech Centre,0
BMTC,#FFFFFF,Not Available,63E,Hampinagara RPC Layout - Shivajinagar Bus Station,BR2471,0,3,49,Hampinagara RPC Layout,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,C-201,Kengeri KSRTC Regional Workshop - Sangam Circle,BR2823,0,3,47,Kengeri KSRTC Regional Workshop,Sangam Circle,0
BMTC,#FFFFFF,Not Available,HBL-DPT,Hebbala - Dinnur Puspanjali Talkies,BR3374,0,3,35,Hebbala,Dinnur Puspanjali Talkies,0
BMTC,#FFFFFF,Not Available,63B,GKW Layout - Shivajinagar Bus Station,BR2470,0,3,37,GKW Layout,Shivajinagar Bus Station,1
BMTC,#FFFFFF,Not Available,PSS-ISL,Peenya 2nd stage - ISRO Layout,BR3891,0,3,30,Peenya 2nd stage,ISRO Layout,0
BMTC,#FFFFFF,Not Available,317F,Krishnarajendra Market - Pillagumba,BR1550,0,3,35,Krishnarajendra Market,Pillagumba,1
BMTC,#FFFFFF,Not Available,317E,Krishnarajendra Market - Kumbala Halli,BR1549,0,3,38,Krishnarajendra Market,Kumbala Halli,1
BMTC,#FFFFFF,Not Available,317G,Shivajinagar Bus Station - Hosakote Bus Stand,BR1551,0,3,45,Shivajinagar Bus Station,Hosakote Bus Stand,1
BMTC,#FFFFFF,Not Available,GJH-KBS,Gejjagadahalli - Kempegowda Bus Station,BR3344,0,3,39,Gejjagadahalli,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,317B,Krishnarajendra Market - Kannamangala,BR1546,0,3,37,Krishnarajendra Market,Kannamangala,1
BMTC,#FFFFFF,Not Available,317A,Kempegowda Bus Station - Hosakote Bus Stand,BR1545,0,3,43,Kempegowda Bus Station,Hosakote Bus Stand,0
BMTC,#FFFFFF,Not Available,317D,Krishnarajendra Market - Kannurahalli,BR1548,0,3,37,Krishnarajendra Market,Kannurahalli,1
BMTC,#FFFFFF,Not Available,317C,Krishnarajendra Market - Poojena agrahara,BR1547,0,3,41,Krishnarajendra Market,Poojena agrahara,1
BMTC,#FFFFFF,Not Available,V-226N,Kempegowda Bus Station - Bidadi Bus Stand,BR4040,0,3,41,Kempegowda Bus Station,Bidadi Bus Stand,0
BMTC,#FFFFFF,Not Available,316Y,KR Puram - Devanahalli,BR1543,0,3,22,KR Puram,Devanahalli,0
BMTC,#FFFFFF,Not Available,317V,Kempegowda Bus Station - Naduvatti,BR1566,0,3,34,Kempegowda Bus Station,Naduvatti,0
BMTC,#FFFFFF,Not Available,317W,Krishnarajendra Market - Ganagaluru,BR1570,0,3,35,Krishnarajendra Market,Ganagaluru,1
BMTC,#FFFFFF,Not Available,JPNBG-ORRCA,JP Nagar 7th Phase Brigade Gardenia - Outer Ring Road Company Association,BR3460,0,3,73,JP Nagar 7th Phase Brigade Gardenia,Outer Ring Road Company Association,0
BMTC,#FFFFFF,Not Available,SNB-BTP,SHANTHI NAGAR BUS STAND - Bagmane Teck Park,BR3962,0,3,43,SHANTHI NAGAR BUS STAND,Bagmane Teck Park,0
BMTC,#FFFFFF,Not Available,225AB,Srinivasapura Colony - Kempegowda Bus Station,BR424,0,3,45,Srinivasapura Colony,Kempegowda Bus Station,0
BMTC,#FFFFFF,Not Available,317Q,Krishnarajendra Market - Nelavagilu,BR1559,0,3,35,Krishnarajendra Market,Nelavagilu,1
BMTC,#FFFFFF,Not Available,317R,Krishnarajendra Market - CHIMANDAHALLI,BR1561,0,3,38,Krishnarajendra Market,CHIMANDAHALLI,1
BMTC,#FFFFFF,Not Available,317S,Krishnarajendra Market - Beguru,BR1562,0,3,31,Krishnarajendra Market,Beguru,1
BMTC,#FFFFFF,Not Available,317T,Krishnarajendra Market - Vaghata,BR1564,0,3,32,Krishnarajendra Market,Vaghata,1
BMTC,#FFFFFF,Not Available,CHAKRA-9A,White Field TTMC - White Field TTMC,BR2859,0,3,35,White Field TTMC,White Field TTMC,0
BMTC,#FFFFFF,Not Available,317M,Krishnarajendra Market - Dasarahalli,BR1555,0,3,36,Krishnarajendra Market,Dasarahalli,1
BMTC,#FFFFFF,Not Available,317N,Krishnarajendra Market - Kamarasanahalli,BR1557,0,3,40,Krishnarajendra Market,Kamarasanahalli,1
BMTC,#FFFFFF,Not Available,317P,Krishnarajendra Market - Kannamangala,BR1558,0,3,37,Krishnarajendra Market,Kannamangala,1
BMTC,#FFFFFF,Not Available,317J,Krishnarajendra Market - Kacharakanahalli,BR1552,0,3,41,Krishnarajendra Market,Kacharakanahalli,1
BMTC,#FFFFFF,Not Available,317K,Krishnarajendra Market - Kurabarahalli,BR1553,0,3,38,Krishnarajendra Market,Kurabarahalli,1
BMTC,#FFFFFF,Not Available,BC-3A,Jigani APC Circle - Bommasandra,BR2659,0,3,31,Jigani APC Circle,Bommasandra,0
BMTC,#FFFFFF,Not Available,317L,Kempegowda Bus Station - Vijayapura,BR1554,0,3,35,Kempegowda Bus Station,Vijayapura,0
BMTC,#FFFFFF,Not Available,BC-3B,Jigani APC Circle - Bommasandra,BR2660,0,3,31,Jigani APC Circle,Bommasandra,0
BMTC,#FFFFFF,Not Available,316C,Krishnarajendra Market - Huskur,BR1528,0,3,31,Krishnarajendra Market,Huskur,1
BMTC,#FFFFFF,Not Available,316B,Kempegowda Bus Station - Budigere,BR1527,0,3,33,Kempegowda Bus Station,Budigere,0
BMTC,#FFFFFF,Not Available,KMT-BLCD,Kailasipalyam - Bellandur Coffee Day,BR3615,0,3,36,Kailasipalyam,Bellandur Coffee Day,0
BMTC,#FFFFFF,Not Available,316A,Krishnarajendra Market - Gangawara,BR1526,0,3,34,Krishnarajendra Market,Gangawara,1
BMTC,#FFFFFF,Not Available,316G,Kempegowda Bus Station - Mandooru,BR1532,0,3,33,Kempegowda Bus Station,Mandooru,0
BMTC,#FFFFFF,Not Available,316F,Kempegowda Bus Station - Chimmasandra,BR1531,0,3,37,Kempegowda Bus Station,Chimmasandra,0
BMTC,#FFFFFF,Not Available,316E,Krishnarajendra Market - Hancharahalli,BR1530,0,3,38,Krishnarajendra Market,Hancharahalli,1
BMTC,#FFFFFF,Not Available,316D,Krishnarajendra Market - Bhattaramarenahalli,BR1529,0,3,44,Krishnarajendra Market,Bhattaramarenahalli,1
BMTC,#FFFFFF,Not Available,KBS-OKLP-MGD2CR,Kempegowda Bus Station - Magadi Road 2nd Cross,BR3551,0,3,46,Kempegowda Bus Station,Magadi Road 2nd Cross,0
BMTC,#FFFFFF,Not Available,KBS-HSS,Kempegowda Bus Station - Head Start School,BR3541,0,3,42,Kempegowda Bus Station,Head Start School,0
BMTC,#FFFFFF,Not Available,316R,Krishnarajendra Market - Bidalapura,BR1539,0,3,35,Krishnarajendra Market,Bidalapura,1
BMTC,#FFFFFF,Not Available,316Q,Krishnarajendra Market - Kaggalahalli,BR1538,0,3,37,Krishnarajendra Market,Kaggalahalli,1
BMTC,#FFFFFF,Not Available,316V,Krishnarajendra Market - Byappana Halli Satallite Bus Station,BR1542,0,3,61,Krishnarajendra Market,Byappana Halli Satallite Bus Station,1
BMTC,#FFFFFF,Not Available,NDH-JFWTC,Nagadevanahalli Kengeri - JFWTC,BR3798,0,3,31,Nagadevanahalli Kengeri,JFWTC,0
BMTC,#FFFFFF,Not Available,316T,Krishnarajendra Market - Somathanahalli,BR1540,0,3,39,Krishnarajendra Market,Somathanahalli,1
BMTC,#FFFFFF,Not Available,316U,Krishnarajendra Market - Nallur,BR1541,0,3,31,Krishnarajendra Market,Nallur,1
BMTC,#FFFFFF,Not Available,316J,Krishnarajendra Market - Kattugollahalli,BR1533,0,3,40,Krishnarajendra Market,Kattugollahalli,1
BMTC,#FFFFFF,Not Available,BMEU-BMT10,BM English School Ulsoor - Depot 10,BR2696,0,3,35,BM English School Ulsoor,Depot 10,0
BMTC,#FFFFFF,Not Available,316K,Krishnarajendra Market - Kaggalahalli,BR1534,0,3,37,Krishnarajendra Market,Kaggalahalli,1
BMTC,#FFFFFF,Not Available,65B,Basaveshwara Nagara - BANASHANKARI TTMC,BR2474,0,3,39,Basaveshwara Nagara,BANASHANKARI TTMC,0
BMTC,#FFFFFF,Not Available,316N,Krishnarajendra Market - Handrahalli,BR1537,0,3,36,Krishnarajendra Market,Handrahalli,1
BMTC,#FFFFFF,Not Available,316L,Krishnarajendra Market - Chimmasandra,BR1535,0,3,37,Krishnarajendra Market,Chimmasandra,1
BMTC,#FFFFFF,Not Available,316M,Kempegowda Bus Station - Singahalli,BR1536,0,3,35,Kempegowda Bus Station,Singahalli,0
